Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
login.verify.login.mobile.secure.secure.b77.pro;https://login.verify.login.mobile.secure.secure.b77.pro/;Illegal gambling;Variant (verify.login.mobile.secure.secure.b77.pro);;2026-07-21T12:31:33.896999Z;95;Screenshot: The text 'Sobre o Valor Aposta' translates to 'About Bet Value', indicating betting-related content.. Screenshot: The button 'Recebe agora' translates to 'Receive now', which could imply receiving winnings or bonuses related to gambling.. Screenshot: The presence of various games such as 'Fortune Hoops', 'Labubu', and 'Fortune Rabbit' suggests gambling activities.. Screenshot: The 'Depósito' button translates to 'Deposit', which is a clear indicator of financial transactions related to gambling.;Illegal gambling
verify.login.mobile.secure.secure.login.b77.pro;https://verify.login.mobile.secure.secure.login.b77.pro/;Illegal gambling;Variant (verify.login.mobile.secure.secure.b77.pro);;2026-07-21T12:31:13.663541Z;95;Screenshot: The text 'Dinheiro Volta' and 'Sobre o Valor Aposta' indicates that the site deals with monetary returns and betting values, which are typical features of online gambling platforms.. Screenshot: The presence of buttons like 'Depósito' (Deposit) and 'Perfil' (Profile) suggests functionalities related to financial transactions, common in online gambling sites.. Screenshot: The site offers various games categorized under different providers, which is a common feature in online gambling platforms.. Screenshot: The text 'Convide e Pessoa' with a bonus amount (R$ 60) indicates a referral program, which is often used by online gambling sites to attract new users.;Illegal gambling
verify.login.mobile.secure.secure.mobile.b77.pro;https://verify.login.mobile.secure.secure.mobile.b77.pro/;Illegal gambling;Variant (verify.login.mobile.secure.secure.b77.pro);;2026-07-21T12:30:52.040872Z;95;Screenshot: The image shows a mobile gambling app interface with a 'Check-in Diário' (Daily Check-in) section offering R$320 for 7 days with a daily bonus of R$35, indicating gambling rewards.. Screenshot: The app displays various gambling games such as 'Fortune Hoops', 'Koi Princess', 'Rabbit Run', and 'Fortune Dragon', which are typical of online gambling platforms.. Screenshot: There is a 'Depósito' (Deposit) button at the bottom of the screen, which is a clear indicator of financial transactions associated with online gambling.. Screenshot: The presence of a 'Registre-se GRATIS e GANHE R$1.000' (Register for Free and Win R$1,000) banner suggests incentives for users to sign up and engage in gambling activities.;Illegal gambling
verify.login.mobile.secure.secure.m.b77.pro;https://verify.login.mobile.secure.secure.m.b77.pro/;Illegal gambling;Variant (verify.login.mobile.secure.secure.b77.pro);;2026-07-21T12:30:37.749434Z;95;Screenshot: The image shows a 'Check-in Diário' (Daily Check-in) with rewards in Brazilian Reais (R$), indicating a gambling or gaming platform.. Screenshot: There are buttons for 'Depósito' (Deposit) and 'Perfil' (Profile), which are typical features of online gambling sites.. Screenshot: The presence of various games like 'Fortune Hoard', 'Koi Princess', 'Rabbit Run', and 'Fortune Dragon' suggests a gambling platform.. Screenshot: The text 'Cadastre-se GRÁTIS e GANHE R$100!' (Register for FREE and WIN R$100!) indicates a promotional offer typical of online gambling sites.;Illegal gambling
verify.login.mobile.secure.secure.secure.b77.pro;https://verify.login.mobile.secure.secure.secure.b77.pro/;Illegal gambling;Variant (verify.login.mobile.secure.secure.b77.pro);;2026-07-21T12:30:03.861187Z;95;Screenshot: The website displays a 'Check-in Diário' (Daily Check-in) with rewards in Brazilian Reais (R$), indicating a gambling incentive.. Screenshot: The presence of a 'Depósito' (Deposit) button suggests the ability to deposit money, a common feature in online gambling platforms.. Screenshot: The website offers various games with monetary rewards, such as 'RS$60' and 'RS$100', which are typical in online gambling sites.. Screenshot: The website includes promotional offers like 'Cadastre-se GRÁTIS e GANHE RS$1.00!', which is a common practice in online gambling to attract new users.;Illegal gambling
verify.login.mobile.secure.secure.support.b77.pro;https://verify.login.mobile.secure.secure.support.b77.pro/;Illegal gambling;Variant (verify.login.mobile.secure.secure.b77.pro);;2026-07-21T12:29:48.758079Z;95;Screenshot: The website displays a 'Check-in Diário' (Daily Check-in) section with rewards in Brazilian Reais (R$), indicating a system that rewards users for daily logins, which is common in online gambling platforms.. Screenshot: The presence of a 'Depósito' (Deposit) button at the bottom of the screen suggests the ability to deposit money, a key feature of online gambling sites.. Screenshot: The website offers various games with monetary rewards, such as 'RS$60' for inviting friends, which is indicative of a gambling platform where users can win real money.. Screenshot: The website has a 'Promoção' (Promotion) button, which often leads to special offers and bonuses typical in online gambling sites to attract and retain users.;Illegal gambling
ww1.b87.ph;http://ww1.b87.ph/;Not gambling;Redirect (b87.ph);;2026-07-21T12:29:34.224612Z;95;Screenshot: The website offers services related to free online dating, men's clothing, car rental services, gift ideas, and the latest smartphones, none of which are related to online gambling.. Screenshot: There are no visible indicators of online gambling activities such as betting options, casino games, or sports betting links.;
b87.co;https://b87.co/;Not gambling;Variant (b88.ph);;2026-07-21T12:29:34.213345Z;95;URL: The website URL indicates it has expired and may be available at Dynadot auctions, suggesting the content is unavailable.. Screenshot: The website content visible in the screenshot focuses on services like online brand marketing, brand marketing, custom branded short links, gift ideas, and custom brand merchandise deals, with no indication of online gambling activities or related content.;
b87.ph;https://b87.ph/;Not gambling;Variant (b88.ph);;2026-07-21T12:29:26.194357Z;95;Screenshot: The website offers services related to free online dating, men's clothing, car rental services, gift ideas, and the latest smartphones, none of which are related to online gambling.. Screenshot: There are no visible indicators of online gambling activities such as betting options, casino games, or sports betting links.;
verify.login.mobile.secure.secure.account.b77.pro;https://verify.login.mobile.secure.secure.account.b77.pro/;Illegal gambling;Variant (verify.login.mobile.secure.secure.b77.pro);;2026-07-21T12:28:58.886660Z;95;Screenshot: The website displays a 'Check-in Diário' (Daily Check-in) section with rewards in Brazilian Reais (R$), indicating a gambling or gaming reward system.. Screenshot: The presence of a 'Depósito' (Deposit) button suggests the ability to deposit money, a common feature in online gambling platforms.. Screenshot: The website offers various games with monetary rewards, such as 'RS 1.000!', which is indicative of gambling activities.. Screenshot: The 'Convide e Ganhe' (Invite and Win) section with a bonus of R$ 60 further supports the gambling nature of the site.;Illegal gambling
ww1.b86.ph;http://ww1.b86.ph/;Not gambling;Redirect (b86.ph);;2026-07-21T12:28:33.929462Z;95;Screenshot: The website offers services such as innovative technology integration, digital solutions consulting, MP3 music downloads, and job listings, none of which are related to online gambling.. Screenshot: There are no visible elements related to placing bets, betting slips, deposits, cashiers, or play now buttons, which are typical indicators of online gambling sites.. Screenshot: The website appears to be a general informational and service-oriented platform rather than a gambling site.. URL: The URL does not suggest any connection to online gambling.;
b86.ph;https://b86.ph/;Not gambling;Variant (b88.ph);;2026-07-21T12:28:24.351749Z;95;Screenshot: The website offers services such as innovative technology integration, digital solutions consulting, MP3 music downloads, and job listings, none of which are related to online gambling.. Screenshot: There are no visible elements related to placing bets, betting slips, deposits, cashiers, or play now buttons, which are typical indicators of online gambling sites.. Screenshot: The website appears to be a general informational and service-oriented platform rather than a gambling site.. URL: The URL does not suggest any connection to online gambling.;
b86.org;https://b86.org/;Illegal gambling;Variant (b88.ph);;2026-07-21T12:27:56.284448Z;95;URL: The URL contains the term 'b86.org', which is commonly associated with online gambling sites.. Screenshot: The website features a prominent 'Casino Trực Tuyến' (Online Casino) section, indicating it offers online gambling services.. Screenshot: The site includes various gambling options such as 'Thể Thao Áo' (Sports Betting), 'Poker', 'Toto', and 'Lotto', which are typical features of online gambling platforms.. Screenshot: The presence of a 'Đăng Nhập' (Login) button suggests user accounts for betting or gambling activities.. Screenshot: The text mentions 'nập rút nhanh tại Việt Nam' (quick deposit and withdrawal in Vietnam), which is a common feature of online gambling sites allowing users to manage their funds.;Illegal gambling
one-vv015.com;https://one-vv015.com/;Illegal gambling;Variant (one-vv105.com);;2026-07-21T12:27:41.870564Z;95;Screenshot: The website displays a 'Play' button which is a direct indicator of online gambling activities.. Screenshot: The presence of various casino games like 'Lucky Jet', 'Coinflip', 'Rocket X', and others clearly indicates that the website is involved in online gambling.. Screenshot: The mention of 'Weekly Cashback 30%' suggests financial transactions related to gambling, further supporting the classification of the website as an online gambling platform.. Screenshot: The 'Regional restrictions' popup indicates that the service is restricted based on gambling licenses, which is a common feature of online gambling websites.;Illegal gambling
one-vv102.com;https://one-vv102.com/;Illegal gambling;Variant (one-vv105.com);4443225;2026-07-21T12:27:26.433398Z;95;Screenshot: The website displays a 'Play' button which is commonly associated with online gambling activities.. Screenshot: The presence of various casino games such as 'Lucky Jet', 'Coinflip', 'Rocket X', 'Rocket Queen', 'Keno', 'Mines', and 'Dice' indicates that the site is focused on gambling.. Screenshot: The mention of 'Weekly Cashback 30%' suggests financial returns to users, a common feature in online gambling platforms.. Screenshot: The 'Casino' and 'Sports' tabs in the navigation menu further indicate that the site offers gambling services.. Screenshot: The 'Bonuses' and 'Promotions' sections are typical features of online gambling sites that attract users with incentives.;Illegal gambling
one-vv195.com;https://one-vv195.com/;Illegal gambling;Variant (one-vv105.com);;2026-07-21T12:27:12.656110Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling feature.. Screenshot: The presence of various gambling games such as 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling activities.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The regional restrictions popup indicates that the service is related to gambling, which is restricted in certain regions.;Illegal gambling
148.66.0000000007.67;https://148.66.0000000007.67/;Illegal gambling;Variant (148.66.000000007.67);;2026-07-21T12:26:58.807032Z;95;Screenshot: The website features a prominent image of a character surrounded by gambling-related icons such as cards, dice, and gold coins.. Screenshot: The text 'CNY游戏' and 'USDT游戏' indicates options for playing games with different currencies, which is common in online gambling platforms.. Screenshot: Multiple links to other gambling sites, such as '必发集团' and '澳门新葡京', which are well-known in the online gambling community.. Screenshot: The overall design and elements on the page are typical of online gambling sites, including the use of rich graphics and promotional content.;Illegal gambling
148.66.00000000007.67;https://148.66.00000000007.67/;Illegal gambling;Variant (148.66.000000007.67);;2026-07-21T12:26:45.935734Z;95;Screenshot: The website features a prominent image of a character surrounded by gambling-related icons such as cards, dice, and gold coins.. Screenshot: The buttons labeled 'CNY游戏' and 'USDT游戏' suggest options for playing games with different currencies, indicating online gambling activities.. Screenshot: Multiple links to other gambling sites, such as '必发集团' and '澳门新葡京', further support the classification of the site as facilitating online gambling.;Illegal gambling
one-vv0470.com;https://one-vv0470.com/;Illegal gambling;Variant (one-vv047.com);4312905;2026-07-21T12:26:24.904985Z;95;Screenshot: The website contains a 'Play' button which is commonly associated with initiating gambling activities.. Screenshot: The presence of various gambling games such as 'Lucky Jet', 'Coinflip', 'Rocket X', 'Rocket Queen', 'Keno', 'Mines', and 'Dice' indicates that the site is focused on online gambling.. Screenshot: The mention of 'Weekly Cashback 30%' suggests financial returns to users, a common feature in online gambling platforms.. Screenshot: The 'Casino' and 'Sports' tabs in the navigation menu further indicate that the site offers gambling services.;Illegal gambling
one-vv119.com;https://one-vv119.com/;Illegal gambling;Variant (one-vv109.com);4360646;2026-07-21T12:26:11.020159Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling feature.. Screenshot: The presence of various casino games like 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling activities.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The 'Bonuses' section indicates promotional offers typically associated with online gambling platforms.. Screenshot: The 'Sports' tab in the navigation bar suggests betting options on sports events.;Illegal gambling
one-vv112.com;https://one-vv112.com/;Illegal gambling;Variant (one-vv109.com);;2026-07-21T12:25:56.300479Z;95;Screenshot: The website prominently features a 'Play' button, indicating an interactive gambling activity.. Screenshot: The presence of various gambling games such as 'Lucky Jet,' 'Coinflip,' 'Rocket X,' and 'Dice' suggests online gambling services.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The 'Sports' and 'Casino' tabs in the navigation bar indicate sections for sports betting and casino games.. Screenshot: The 'Bonuses' section suggests promotional offers typically associated with online gambling platforms.;Illegal gambling
one-vv110.com;https://one-vv110.com/;Illegal gambling;Variant (one-vv109.com);4292208;2026-07-21T12:25:41.233866Z;95;Screenshot: The website displays a 'Play' button which is commonly associated with online gambling activities.. Screenshot: The presence of various gambling games such as 'Lucky Jet', 'Coinflip', 'Rocket X', 'Rocket Queen', 'Keno', 'Mines', and 'Dice' indicates that the site is focused on online gambling.. Screenshot: The mention of 'Weekly Cashback 30%' suggests financial returns related to gambling activities.. Screenshot: The 'Casino' and 'Sports' tabs in the navigation bar are typical indicators of online gambling platforms.. Screenshot: The 'Bonuses' section implies the availability of promotional offers commonly found on online gambling sites.;Illegal gambling
one-vv917.com;https://one-vv917.com/;Illegal gambling;Variant (one-vv912.com);4427641;2026-07-21T12:25:25.535103Z;95;Screenshot: The website displays a 'Play' button which is commonly associated with initiating gambling activities.. Screenshot: The presence of various gambling games such as 'Lucky Jet', 'Coinflip', 'Rocket X', 'Rocket Queen', 'Keno', 'Mines', and 'Dice' indicates that the site is focused on online gambling.. Screenshot: The mention of 'Weekly Cashback 30%' suggests financial returns to users, a common feature in online gambling platforms.. Screenshot: The 'Casino' and 'Sports' tabs in the navigation bar are typical indicators of sections where users can engage in gambling activities.. Screenshot: The 'Bonuses' section implies the availability of promotional offers, which is a common practice in online gambling to attract and retain users.;Illegal gambling
one-vv922.com;https://one-vv922.com/;Illegal gambling;Variant (one-vv912.com);4469261;2026-07-21T12:25:10.139769Z;95;Screenshot: The website displays a 'Weekly Cashback 30%' banner, indicating financial returns to users, a common feature in online gambling platforms.. Screenshot: The presence of a 'Play' button suggests interactive gambling activities.. Screenshot: The website lists various games such as 'Lucky Jet', 'Coinflip', 'Rocket X', 'Rocket Queen', 'Keno', 'Mines', and 'Dice', which are typically associated with online gambling.. Screenshot: The navigation menu includes sections like 'Casino', 'Sports', 'Markets', 'Betwave', 'Bonuses', and 'Promotions', all of which are indicative of an online gambling site.;Illegal gambling
one-vv1012.com;https://one-vv1012.com/;Illegal gambling;Variant (one-vv912.com);;2026-07-21T12:24:56.653925Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling feature.. Screenshot: The presence of various casino games like 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling activities.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The regional restrictions popup indicates that the service is a gambling platform restricted in certain regions.;Illegal gambling
one-vv9112.com;https://one-vv9112.com/;Illegal gambling;Variant (one-vv912.com);;2026-07-21T12:24:41.278128Z;95;Screenshot: The website prominently features a 'Play' button, indicating interactive gambling activities.. Screenshot: The presence of various casino games such as 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling services.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The 'Bonuses' section indicates promotional offers typically associated with online gambling platforms.. Screenshot: The 'Sports' and 'Casino' tabs in the navigation bar suggest the availability of sports betting and casino games.. Screenshot: The message 'Service in your region is restricted by our gambling license' confirms that the site is indeed an online gambling platform.;Illegal gambling
one-vv3309.com;https://one-vv3309.com/;Illegal gambling;Variant (one-vv309.com);3959542;2026-07-21T12:24:26.777150Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling feature.. Screenshot: The presence of various casino games such as 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling activities.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The 'Sports' and 'Casino' tabs in the navigation bar indicate sections for sports betting and casino games.. Screenshot: The 'Bonuses' section suggests promotional offers typically associated with online gambling platforms.;Illegal gambling
one-vv915.com;https://one-vv915.com/;Illegal gambling;Variant (one-vv912.com);;2026-07-21T12:24:11.002676Z;95;Screenshot: The website displays a 'Weekly Cashback 30%' banner, indicating financial returns related to gambling activities.. Screenshot: The presence of a 'Play' button suggests direct engagement with gambling games.. Screenshot: The navigation menu includes sections like 'Casino', 'Sports', 'Markets', and 'Bonuses', all of which are typical features of online gambling platforms.. Screenshot: The message 'Regional restrictions Service in your region is restricted by our gambling license.' confirms that the site is related to gambling but is restricted in certain regions.. Screenshot: The display of various games such as 'Lucky Jet', 'Coinflip', 'Rocket X', 'Rocket Queen', 'Keno', 'Mines', and 'Dice' are indicative of gambling games.;Illegal gambling
one-vv299.com;https://one-vv299.com/;Illegal gambling;Variant (one-vv309.com);4348612;2026-07-21T12:23:57.396750Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling feature.. Screenshot: The presence of various casino games such as 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests gambling activities.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The regional restrictions popup indicates that the service is a gambling platform restricted in certain regions.;Illegal gambling
mk3.in;https://mk3.in/;Not gambling;Variant (mk6.pro);;2026-07-21T12:23:48.890030Z;95;Screenshot: The website content is related to the Drupal community and platform, which is an open-source content management system, not related to online gambling.. Screenshot: There are no visible elements such as betting options, gambling ads, or any other indicators of online gambling activities.. Screenshot: The website appears to be a welcoming page for new users to the Drupal community, focusing on digital experiences and collaboration, not gambling.;
one-vv3021.com;https://one-vv3021.com/;Illegal gambling;Variant (one-vv3121.com);;2026-07-21T12:23:32.727814Z;95;Screenshot: The website displays a 'Weekly Cashback 30%' banner, indicating financial returns related to gambling activities.. Screenshot: The presence of a 'Play' button suggests direct engagement with gambling games.. Screenshot: The navigation menu includes sections like 'Casino', 'Sports', 'Markets', and 'Bonuses', all of which are typical categories in online gambling platforms.. Screenshot: The bottom part of the screenshot shows various gambling games like 'Lucky Jet', 'Coinflip', 'Rocket X', 'Rocket Queen', 'Keno', 'Mines', and 'Dice', which are all indicative of online gambling activities.. Screenshot: The popup message about 'Regional restrictions' mentions a 'gambling license', which is a strong indicator that the site is related to online gambling.;Illegal gambling
km6.pro;https://km6.pro/;Illegal gambling;Variant (mk6.pro);;2026-07-21T12:23:16.703863Z;95;Screenshot: The website prominently features a button labeled 'আকাউন্ট খুলুন' which translates to 'Open Account', a common indicator of online gambling platforms.. Screenshot: The website mentions 'বাংলাদেশে লাইভ বেটে একসাথে' which translates to 'Live Bet Together in Bangladesh', indicating live betting options.. Screenshot: The website lists various payment methods such as bKash and Nagad, which are commonly used for financial transactions on online gambling sites.. Screenshot: The website features a section with popular games like 'Pragogmatic Play', 'PG Soft', and 'Aviator', which are typically associated with online gambling platforms.;Illegal gambling
mk3.me;https://mk3.me/;Not gambling;Variant (mk6.pro);;2026-07-21T12:22:59.769279Z;95;Screenshot: The website prominently features information about AI-powered civic intelligence for hyper-local alerts, indicating it is focused on community information and not online gambling.. Screenshot: There are no visible elements related to gambling such as betting options, casino games, or promotional offers for gambling services.. Screenshot: The content is informational, providing details on how the service works and its benefits to communities, which is not related to gambling activities.;
mk3.net;https://mk3.net/;Not gambling;Variant (mk6.pro);;2026-07-21T12:22:52.574672Z;95;Screenshot: The website is a GoDaddy page for purchasing the domain mk3.net, indicating it is not an active website.. Screenshot: The content is related to domain purchase options and secure transactions, not online gambling.;
mk66.pro;https://mk66.pro/;Illegal gambling;Variant (mk6.pro);;2026-07-21T12:22:38.525881Z;95;Screenshot: The website features images of gambling activities, such as dice and cards, which are commonly associated with online gambling.. Screenshot: The text includes references to various gambling games like baccarat, slot machines, and poker.. Screenshot: The website offers options to register and log in, which are typical features of online gambling platforms.. Screenshot: The website mentions the availability of real-money gambling, indicating that users can deposit and play for cash.;Illegal gambling
mk11.pro;https://mk11.pro/;Illegal gambling;Variant (mk6.pro);;2026-07-21T12:22:25.410158Z;95;Screenshot: The website prominently displays 'Casino & Sportsbook' indicating gambling services.. Screenshot: The text mentions 'live baccarat, slot Pragmatic Play, crash games' which are types of gambling games.. Screenshot: The buttons 'Mở tài khoản' (Open Account) and 'Đăng nhập' (Login) suggest user interaction for gambling activities.. Screenshot: The payment methods 'MoMo, ZaloPay và VNPay' are mentioned, which are used for financial transactions related to gambling.;Illegal gambling
one-vv346.com;https://one-vv346.com/;Illegal gambling;Variant (one-vv348.com);4472450;2026-07-21T12:21:47.936634Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling feature.. Screenshot: The presence of various casino games like 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling activities.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The 'Sports' and 'Casino' tabs in the navigation bar indicate sections for sports betting and casino games.. Screenshot: The 'Bonuses' and 'Promotions' sections are typical features of online gambling sites to attract and retain players.;Illegal gambling
one-vv3448.com;https://one-vv3448.com/;Illegal gambling;Variant (one-vv348.com);;2026-07-21T12:21:33.577114Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling activity.. Screenshot: The presence of various casino games like 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling services.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial returns related to gambling activities.. Screenshot: The 'Sports' and 'Casino' tabs in the navigation bar indicate sections for sports betting and casino games.. Screenshot: The 'Bonuses' section suggests promotional offers typically associated with online gambling platforms.;Illegal gambling
mk33.pro;https://mk33.pro/;Not gambling;Variant (mk3.pro);;2026-07-21T12:21:26.538462Z;95;Screenshot: The website content is about philosophy and does not contain any gambling-related elements or options to place bets or play games.. Screenshot: The website appears to be a personal blog with posts and no gambling interface or features.;
mmk3.pro;https://mmk3.pro/;Illegal gambling;Variant (mk3.pro);;2026-07-21T12:21:14.224922Z;95;Screenshot: The website displays payment options such as KBZPay, WavePay, and AYA Pay, which are commonly used for financial transactions related to online gambling.. Screenshot: The text mentions Pragmatic Play, Evolution, and PG Soft, which are known providers of online gambling content.. Screenshot: The website features images of gambling activities, such as slot machines and casino games, indicating that it facilitates online gambling.;Illegal gambling
one-vv358.com;https://one-vv358.com/;Illegal gambling;Variant (one-vv353.com);;2026-07-21T12:20:53.341124Z;95;Screenshot: The website prominently features a 'Play' button, indicating an interactive gambling activity.. Screenshot: The presence of various casino games like 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling services.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The regional restrictions popup indicates that the service is a gambling platform restricted in certain regions.;Illegal gambling
mo3.pro;https://mo3.pro/;Illegal gambling;Variant (mk3.pro);;2026-07-21T12:20:36.408933Z;95;Screenshot: The website prominently features buttons labeled 'Mở tài khoản' and 'Đăng nhập,' which translate to 'Open Account' and 'Login,' respectively, indicating user interaction for gambling activities.. Screenshot: The text mentions 'casino trực tiếp, kho slot và sportsbook,' which translates to 'live casino, slot, and sportsbook,' clearly indicating online gambling services.. Screenshot: Payment methods like MoMo, ZaloPay, and VNPay are displayed, suggesting facilities for financial transactions related to gambling.. Screenshot: The phrase 'Vietnam online casino' is explicitly mentioned, reinforcing the site's focus on online gambling.;Illegal gambling
mk8.pro;https://mk8.pro/;Illegal gambling;Variant (mk3.pro);2030913;2026-07-21T12:20:21.981513Z;90;Screenshot: The website displays a prominent 'ฝากเงิน' button, which translates to 'Deposit Money,' indicating a financial transaction typical in online gambling.. Screenshot: The presence of various gaming icons at the bottom of the page suggests different gambling games available for play.. Screenshot: The website includes a KYC (Know Your Customer) verification process, which is commonly used by online gambling sites to verify the identity of their users.. Screenshot: The 'MK8 ได้เงินจริง!' text suggests real money payouts, a key indicator of online gambling activities.;Illegal gambling
mk3.fun;https://mk3.fun/;Illegal gambling;Variant (mk3.pro);;2026-07-21T12:20:07.022996Z;95;Screenshot: The website has buttons for 'Slots & Live Casino' and 'Bóng đá & Esports', indicating gambling activities.. Screenshot: The text mentions 'thể thao, casino, danh mục trò chơi, hò trọ thanh toán nội địa, đăng ký/dăng nhập', which are related to gambling and betting.. Screenshot: The presence of 'Đăng ký ngay' and 'Đăng nhập' buttons suggests user accounts for gambling purposes.. Screenshot: The website has a prominent 'Tham gia ngay' button, which is often used to start gambling activities.;Illegal gambling
mk5.us;https://mk5.us/;Not gambling;Variant (mk3.pro);;2026-07-21T12:19:51.469573Z;95;Screenshot: The website is a GoDaddy page offering to sell the domain mk5.us, indicating it is not an active site with content.. Screenshot: The page lacks any gambling-related content or features, such as betting options or casino games.. Screenshot: The primary language of the page is German, as indicated by the text, which matches the provided primary language tag.;
mk13.pro;https://mk13.pro/;Not gambling;Variant (mk3.pro);;2026-07-21T12:19:18.842873Z;95;Screenshot: The website showcases images of metal containers and workshops, indicating a focus on manufacturing and industrial products.. Screenshot: The text on the website is in Russian, mentioning the production of high-quality metal garbage bunkers and containers, which is not related to online gambling.. Screenshot: The website includes a contact form and phone numbers, suggesting it is a business website for inquiries and orders rather than a gambling site.. Screenshot: There are no visible betting or gambling-related elements such as betting slips, deposit options, or play buttons.;
mi6.app;https://mi6.app/;Illegal gambling;Variant (mi16.app);;2026-07-21T12:19:05.223429Z;95;Screenshot: The website prominently features 'Pakistan online casino' indicating it offers online gambling services.. Screenshot: The text 'Online Slot & Sportsbook ek saath' suggests the website allows users to engage in online betting activities.. Screenshot: The presence of buttons like 'Account kholo' (Open Account) and 'Wapas aao' (Come Back) indicates functionalities for user registration and return, typical of online gambling platforms.. Screenshot: The mention of 'Live Casino tables, Slots rooms, Crash titles aur Sportsbook markets' directly points to various online gambling options available on the site.;Illegal gambling
mk16.app;https://mk16.app/;Not gambling;Variant (mi16.app);;2026-07-21T12:18:56.406058Z;95;Screenshot: The website appears to be a parked domain courtesy of GoDaddy, indicating it is not actively used for any specific purpose, including online gambling.. Screenshot: There are no visible elements related to online gambling such as betting options, casino games, or any gambling-related content.. Screenshot: The content is related to searching for the Mk16 app, which suggests it is an informational page about app downloads and not about gambling.;
ji16.app;https://ji16.app/;Illegal gambling;Variant (mi16.app);;2026-07-21T12:18:40.695539Z;95;Screenshot: The website explicitly states 'Your Ultimate Online Casino & Sports Betting Destination in the Philippines'.. Screenshot: The website mentions 'Pinoy players trust ji16 for slots, live dealer games, bingo, and sports betting.'. Screenshot: The website includes a button labeled 'Explore ji16 Casino'.. Screenshot: The website mentions 'Fast GCash deposits, zero hidden fees, and real-time payouts.';Illegal gambling
mi2.info;https://mi2.info/;Not gambling;Variant (mi1.app);;2026-07-21T12:18:31.490626Z;95;Screenshot: The website content is about 'Associazione Medicina Informazionale Integrata', indicating it is related to informational medicine, not online gambling.. Screenshot: There are no visible betting or gambling-related elements such as 'place bet', betting slip, 'deposit', 'cashier', or 'play now' buttons.. Screenshot: The site appears to be informational, focusing on topics like 'Le basi teoriche della medicina informazionale' and various therapeutic methods, which are unrelated to gambling.;
mi3.club;https://mi3.club/;Illegal gambling;Variant (mi1.app);;2026-07-21T12:18:02.576762Z;95;Screenshot: The website prominently features the text 'mi3 অনলাইন ক্যাসিনো' which translates to 'mi3 online casino', indicating it is an online gambling site.. Screenshot: The site includes options for depositing money using services like bKash, Nagad, and Rocket, which are commonly used for financial transactions in online gambling.. Screenshot: The presence of buttons labeled 'আকাউন্ট খুলুন' (Create Account) and 'লগইন' (Login) suggests users can create accounts and log in to gamble.. Screenshot: The website has a section titled 'সুন্নিশ লবি যাচাই' (Verify Lucky Lobby) which lists features related to online gambling, further confirming the site's gambling nature.;Illegal gambling
one-vv331.com;https://one-vv331.com/;Illegal gambling;Variant (one-vv3316.com);;2026-07-21T12:17:48.414271Z;95;Screenshot: The website displays a 'Play' button prominently, indicating an interactive gambling feature.. Screenshot: The presence of various casino games like 'Lucky Jet', 'Coinflip', 'Rocket X', and others suggests online gambling activities.. Screenshot: The mention of 'Weekly Cashback 30%' implies financial transactions related to gambling.. Screenshot: The 'Bonuses' section indicates promotional offers typically associated with online gambling platforms.. Screenshot: The 'Sports' tab in the navigation bar suggests betting options on sports events.;Illegal gambling
